110,0,1,40,0,0,PFS
160,1,1,50,0,0,PFS
210,0,2,40,0,0,PFS
250,2,1,50,0,0,PFS
310,3,1,60,0,0,PFS
410,4,1,70,0,0,PFS
370,1,2,110,0,0,PFS
480,0,3,40,0,0,PFS
520,2,2,50,0,0,PFS
610,3,2,60,0,0,PFS
670,1,3,50,0,0,PFS
720,0,4,40,0,0,PFS
810,4,2,70,0,0,PFS
790,1,4,90,0,0,PFS
910,3,3,60,0,0,PFS
970,1,5,50,0,0,PFS
880,0,5,140,1,0,PFS
760,2,3,260,1,0,PFS
1090,1,6,50,0,0,PFS
1140,0,6,40,0,0,PFS
1210,4,3,70,0,0,PFS
1280,3,4,60,0,0,PFS
1340,1,7,50,0,0,PFS
1390,0,7,40,0,0,PFS
1430,2,4,50,0,0,PFS
1510,3,5,60,0,0,PFS
1610,4,4,70,0,0,PFS
1570,1,8,110,0,0,PFS
1700,1,9,50,0,0,PFS
1680,0,8,70,0,0,PFS
1750,2,5,50,0,0,PFS
1810,3,6,60,0,0,PFS
1870,1,10,50,0,0,PFS
1920,0,9,40,0,0,PFS
2010,4,5,70,0,0,PFS
2000,1,11,80,0,0,PFS
2110,3,7,60,0,0,PFS
2170,1,12,50,0,0,PFS
2080,0,10,140,1,0,PFS
1960,2,6,260,1,0,PFS
2300,1,13,50,0,0,PFS
2350,0,11,40,0,0,PFS
2410,4,6,70,0,0,PFS
2480,3,8,60,0,0,PFS
2540,1,14,50,0,0,PFS
2590,1,15,50,0,0,PFS
2640,0,12,40,0,0,PFS
2710,3,9,60,0,0,PFS
2810,4,7,70,0,0,PFS
2770,1,16,110,0,0,PFS
2900,1,17,50,0,0,PFS
2880,0,13,70,0,0,PFS
2680,2,7,270,1,0,PFS
3010,3,10,60,0,0,PFS
3070,1,18,50,0,0,PFS
3120,0,14,40,0,0,PFS
3210,4,8,70,0,0,PFS
3200,1,19,80,0,0,PFS
3310,3,11,60,0,0,PFS
3370,1,20,50,0,0,PFS
3280,0,15,140,1,0,PFS
3160,2,8,260,1,0,PFS
3500,1,21,50,0,0,PFS
3550,0,16,40,0,0,PFS
3610,4,9,70,0,0,PFS
3680,3,12,60,0,0,PFS
3740,1,22,50,0,0,PFS
3790,1,23,50,0,0,PFS
3840,0,17,40,0,0,PFS
3910,3,13,60,0,0,PFS
4010,4,10,70,0,0,PFS
3970,1,24,110,0,0,PFS
4100,1,25,50,0,0,PFS
4080,0,18,70,0,0,PFS
3880,2,9,270,1,0,PFS
4210,3,14,60,0,0,PFS
4270,1,26,50,0,0,PFS
4320,0,19,40,0,0,PFS
4410,4,11,70,0,0,PFS
4400,1,27,80,0,0,PFS
4510,3,15,60,0,0,PFS
4570,1,28,50,0,0,PFS
4480,0,20,140,1,0,PFS
4360,2,10,260,1,0,PFS
4700,1,29,50,0,0,PFS
4750,0,21,40,0,0,PFS
4810,4,12,70,0,0,PFS
4880,3,16,60,0,0,PFS
4940,1,30,50,0,0,PFS
4990,1,31,50,0,0,PFS
5040,0,22,40,0,0,PFS
5110,3,17,60,0,0,PFS
5210,4,13,70,0,0,PFS
5170,1,32,110,0,0,PFS
5300,1,33,50,0,0,PFS
5280,0,23,70,0,0,PFS
5080,2,11,270,1,0,PFS
5410,3,18,60,0,0,PFS
5470,1,34,50,0,0,PFS
5520,0,24,40,0,0,PFS
5610,4,14,70,0,0,PFS
5600,1,35,80,0,0,PFS
5710,3,19,60,0,0,PFS
5770,1,36,50,0,0,PFS
5680,0,25,140,1,0,PFS
5560,2,12,260,1,0,PFS
5900,1,37,50,0,0,PFS
5950,0,26,40,0,0,PFS
6010,4,15,70,0,0,PFS
6080,3,20,60,0,0,PFS
6140,1,38,50,0,0,PFS
6190,1,39,50,0,0,PFS
6240,0,27,40,0,0,PFS
6310,3,21,60,0,0,PFS
6410,4,16,70,0,0,PFS
6370,1,40,110,0,0,PFS
6500,1,41,50,0,0,PFS
6480,0,28,70,0,0,PFS
6280,2,13,270,1,0,PFS
6610,3,22,60,0,0,PFS
6670,1,42,50,0,0,PFS
6720,0,29,40,0,0,PFS
6810,4,17,70,0,0,PFS
6800,1,43,80,0,0,PFS
6910,3,23,60,0,0,PFS
6970,1,44,50,0,0,PFS
6880,0,30,140,1,0,PFS
6760,2,14,260,1,0,PFS
7100,1,45,50,0,0,PFS
7150,0,31,40,0,0,PFS
7210,4,18,70,0,0,PFS
7280,3,24,60,0,0,PFS
7340,1,46,50,0,0,PFS
7390,1,47,50,0,0,PFS
7440,0,32,40,0,0,PFS
7510,3,25,60,0,0,PFS
7610,4,19,70,0,0,PFS
7570,1,48,110,0,0,PFS
7700,1,49,50,0,0,PFS
7680,0,33,70,0,0,PFS
7480,2,15,270,1,0,PFS
7810,3,26,60,0,0,PFS
7870,1,50,50,0,0,PFS
7920,0,34,40,0,0,PFS
8010,4,20,70,0,0,PFS
8000,1,51,80,0,0,PFS
8110,3,27,60,0,0,PFS
8170,1,52,50,0,0,PFS
8080,0,35,140,1,0,PFS
7960,2,16,260,1,0,PFS
8300,1,53,50,0,0,PFS
8350,0,36,40,0,0,PFS
8410,4,21,70,0,0,PFS
8480,3,28,60,0,0,PFS
8540,1,54,50,0,0,PFS
8590,1,55,50,0,0,PFS
8640,0,37,40,0,0,PFS
8710,3,29,60,0,0,PFS
8810,4,22,70,0,0,PFS
8770,1,56,110,0,0,PFS
8900,1,57,50,0,0,PFS
8880,0,38,70,0,0,PFS
8680,2,17,270,1,0,PFS
9010,3,30,60,0,0,PFS
9070,1,58,50,0,0,PFS
9120,0,39,40,0,0,PFS
9210,4,23,70,0,0,PFS
9200,1,59,80,0,0,PFS
9310,3,31,60,0,0,PFS
9370,1,60,50,0,0,PFS
9280,0,40,140,1,0,PFS
9160,2,18,260,1,0,PFS
9500,1,61,50,0,0,PFS
9550,0,41,40,0,0,PFS
9610,4,24,70,0,0,PFS
9680,3,32,60,0,0,PFS
9740,1,62,50,0,0,PFS
9790,1,63,50,0,0,PFS
9840,0,42,40,0,0,PFS
9910,3,33,60,0,0,PFS
10010,4,25,70,0,0,PFS
9970,1,64,110,0,0,PFS
10080,0,43,40,0,0,PFS
9880,2,19,240,1,0,PFS
10210,3,34,60,0,0,PFS
